national_dex_id,name,type_primary,type_secondary,generation,region,source_game,sprite_url,description
10315,Crabominable Mega,Fighting,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10315.png,
10316,Golisopod Mega,Bug,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10316.png,
10317,Magearna Mega,Steel,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10317.png,
10318,Magearna Original Mega,Steel,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10318.png,
10319,Zeraora Mega,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10319.png,
10320,Scovillain Mega,Grass,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10320.png,
10321,Glimmora Mega,Rock,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10321.png,
10322,Tatsugiri Curly Mega,Dragon,Water,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10322.png,
10323,Tatsugiri Droopy Mega,Dragon,Water,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10323.png,
10324,Tatsugiri Stretchy Mega,Dragon,Water,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10324.png,
10325,Baxcalibur Mega,Dragon,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10325.png,
10326,Meowstic Female Mega,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10326.png,
